danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,type,uri,analysis_url,track_href
0.717,0.758,2,-5.576,0,0.268,0.0791,7.08e-06,0.293,0.252,91.983,3uOIoS7lOvzQAtbbyttHp6,201160,4,audio_features,spotify:track:3uOIoS7lOvzQAtbbyttHp6,https://api.spotify.com/v1/audio-analysis/3uOIoS7lOvzQAtbbyttHp6,https://api.spotify.com/v1/tracks/3uOIoS7lOvzQAtbbyttHp6
0.74,0.762,0,-1.313,1,0.33,0.189,0,0.4,0.892,139.943,6rdAeP52MWJeyYD2B481mq,139347,4,audio_features,spotify:track:6rdAeP52MWJeyYD2B481mq,https://api.spotify.com/v1/audio-analysis/6rdAeP52MWJeyYD2B481mq,https://api.spotify.com/v1/tracks/6rdAeP52MWJeyYD2B481mq
0.699,0.907,1,-4.661,1,0.273,0.143,0,0.302,0.859,96.912,26NyJM0Y3eXi4h07V7zQCC,178859,4,audio_features,spotify:track:26NyJM0Y3eXi4h07V7zQCC,https://api.spotify.com/v1/audio-analysis/26NyJM0Y3eXi4h07V7zQCC,https://api.spotify.com/v1/tracks/26NyJM0Y3eXi4h07V7zQCC
0.913,0.861,1,-7.36,1,0.204,0.0332,4.26e-06,0.766,0.969,140.003,0RlsFYqkOzlg4ZxVQs9YJA,202331,4,audio_features,spotify:track:0RlsFYqkOzlg4ZxVQs9YJA,https://api.spotify.com/v1/audio-analysis/0RlsFYqkOzlg4ZxVQs9YJA,https://api.spotify.com/v1/tracks/0RlsFYqkOzlg4ZxVQs9YJA
0.889,0.705,11,-8.683,0,0.392,0.389,1.04e-05,0.0692,0.815,141.069,3CVb6hkMrlF7eHhXi5B3PZ,183830,4,audio_features,spotify:track:3CVb6hkMrlF7eHhXi5B3PZ,https://api.spotify.com/v1/audio-analysis/3CVb6hkMrlF7eHhXi5B3PZ,https://api.spotify.com/v1/tracks/3CVb6hkMrlF7eHhXi5B3PZ
0.725,0.713,4,-6.173,0,0.187,0.127,0,0.617,0.207,65.988,2cnKST6T9qUo2i907lm8zX,148421,4,audio_features,spotify:track:2cnKST6T9qUo2i907lm8zX,https://api.spotify.com/v1/audio-analysis/2cnKST6T9qUo2i907lm8zX,https://api.spotify.com/v1/tracks/2cnKST6T9qUo2i907lm8zX
0.856,0.652,1,-5.324,1,0.143,0.177,0,0.193,0.471,97.017,2tPcTFiQF9MbVUyjZ3zDhA,219307,4,audio_features,spotify:track:2tPcTFiQF9MbVUyjZ3zDhA,https://api.spotify.com/v1/audio-analysis/2tPcTFiQF9MbVUyjZ3zDhA,https://api.spotify.com/v1/tracks/2tPcTFiQF9MbVUyjZ3zDhA
0.592,0.682,4,-7.196,0,0.264,0.0466,0,0.648,0.301,91.845,1T2zBb2omBI30fvIWegMuT,180009,4,audio_features,spotify:track:1T2zBb2omBI30fvIWegMuT,https://api.spotify.com/v1/audio-analysis/1T2zBb2omBI30fvIWegMuT,https://api.spotify.com/v1/tracks/1T2zBb2omBI30fvIWegMuT
0.754,0.817,2,-5.283,1,0.254,0.073,0,0.379,0.269,142.783,4ZkQ2t966y0fmTW6TWNwR2,177280,4,audio_features,spotify:track:4ZkQ2t966y0fmTW6TWNwR2,https://api.spotify.com/v1/audio-analysis/4ZkQ2t966y0fmTW6TWNwR2,https://api.spotify.com/v1/tracks/4ZkQ2t966y0fmTW6TWNwR2
0.8,0.834,0,-3.809,1,0.0452,0.0823,0.325,0.0926,0.968,144.932,3PHt7AdVhjIMS5Yw5RIZKU,118034,4,audio_features,spotify:track:3PHt7AdVhjIMS5Yw5RIZKU,https://api.spotify.com/v1/audio-analysis/3PHt7AdVhjIMS5Yw5RIZKU,https://api.spotify.com/v1/tracks/3PHt7AdVhjIMS5Yw5RIZKU
0.831,0.682,7,-5.697,1,0.238,0.256,0,0.494,0.6,91.771,2KFg8kjYy0rYjWsXGhEQHN,319360,4,audio_features,spotify:track:2KFg8kjYy0rYjWsXGhEQHN,https://api.spotify.com/v1/audio-analysis/2KFg8kjYy0rYjWsXGhEQHN,https://api.spotify.com/v1/tracks/2KFg8kjYy0rYjWsXGhEQHN
0.721,0.918,10,-5.125,0,0.455,0.0459,0,0.156,0.795,179.726,24CA5I411NVDYodjjmKPx3,214547,4,audio_features,spotify:track:24CA5I411NVDYodjjmKPx3,https://api.spotify.com/v1/audio-analysis/24CA5I411NVDYodjjmKPx3,https://api.spotify.com/v1/tracks/24CA5I411NVDYodjjmKPx3
0.433,0.862,1,-3.89,0,0.412,0.193,0,0.604,0.722,200.817,6jCGzZn0gFeRlbqdaJhw6T,217000,4,audio_features,spotify:track:6jCGzZn0gFeRlbqdaJhw6T,https://api.spotify.com/v1/audio-analysis/6jCGzZn0gFeRlbqdaJhw6T,https://api.spotify.com/v1/tracks/6jCGzZn0gFeRlbqdaJhw6T
0.793,0.639,7,-6.476,0,0.226,0.414,0,0.132,0.596,142.988,5rIjbX7rQMj8Gh9Oxd4Vrc,269249,4,audio_features,spotify:track:5rIjbX7rQMj8Gh9Oxd4Vrc,https://api.spotify.com/v1/audio-analysis/5rIjbX7rQMj8Gh9Oxd4Vrc,https://api.spotify.com/v1/tracks/5rIjbX7rQMj8Gh9Oxd4Vrc
0.545,0.583,1,-8.732,0,0.154,0.177,0,0.12,0.483,128.21,4OXRkUBm66qQWkT25h1jbe,148361,4,audio_features,spotify:track:4OXRkUBm66qQWkT25h1jbe,https://api.spotify.com/v1/audio-analysis/4OXRkUBm66qQWkT25h1jbe,https://api.spotify.com/v1/tracks/4OXRkUBm66qQWkT25h1jbe
0.386,0.762,9,-6.341,1,0.564,0.122,0,0.527,0.433,170.691,64v1g2HcPumBz2Wd1rT56b,138312,4,audio_features,spotify:track:64v1g2HcPumBz2Wd1rT56b,https://api.spotify.com/v1/audio-analysis/64v1g2HcPumBz2Wd1rT56b,https://api.spotify.com/v1/tracks/64v1g2HcPumBz2Wd1rT56b
0.732,0.772,2,-6.142,0,0.267,0.194,1.54e-06,0.242,0.493,123.009,5VnpYqIzm02X9gOhVElQo3,230920,4,audio_features,spotify:track:5VnpYqIzm02X9gOhVElQo3,https://api.spotify.com/v1/audio-analysis/5VnpYqIzm02X9gOhVElQo3,https://api.spotify.com/v1/tracks/5VnpYqIzm02X9gOhVElQo3
0.795,0.623,1,-8.039,1,0.419,0.22,0,0.0978,0.656,143.974,25nHVuU6N1VaNROUaA57sY,201363,4,audio_features,spotify:track:25nHVuU6N1VaNROUaA57sY,https://api.spotify.com/v1/audio-analysis/25nHVuU6N1VaNROUaA57sY,https://api.spotify.com/v1/tracks/25nHVuU6N1VaNROUaA57sY
0.435,0.76,8,-4.935,0,0.0721,0.0175,0,0.158,0.206,80.082,1UGD3lW3tDmgZfAVDh6w7r,351947,4,audio_features,spotify:track:1UGD3lW3tDmgZfAVDh6w7r,https://api.spotify.com/v1/audio-analysis/1UGD3lW3tDmgZfAVDh6w7r,https://api.spotify.com/v1/tracks/1UGD3lW3tDmgZfAVDh6w7r
0.62,0.586,1,-6.612,1,0.212,0.155,0,0.535,0.487,137.131,5fbHRCsGpFIOLRtlhCRFDR,130980,4,audio_features,spotify:track:5fbHRCsGpFIOLRtlhCRFDR,https://api.spotify.com/v1/audio-analysis/5fbHRCsGpFIOLRtlhCRFDR,https://api.spotify.com/v1/tracks/5fbHRCsGpFIOLRtlhCRFDR
0.675,0.883,8,-1.975,1,0.0282,0.0211,0,0.326,0.176,139.991,6EBgwtpc9unPRDk3FxvHZt,239077,4,audio_features,spotify:track:6EBgwtpc9unPRDk3FxvHZt,https://api.spotify.com/v1/audio-analysis/6EBgwtpc9unPRDk3FxvHZt,https://api.spotify.com/v1/tracks/6EBgwtpc9unPRDk3FxvHZt
0.774,0.617,5,-4.058,1,0.0473,0.037,0,0.107,0.602,149.896,3SDCwIs4eizbx4rDIgB9Lf,121650,4,audio_features,spotify:track:3SDCwIs4eizbx4rDIgB9Lf,https://api.spotify.com/v1/audio-analysis/3SDCwIs4eizbx4rDIgB9Lf,https://api.spotify.com/v1/tracks/3SDCwIs4eizbx4rDIgB9Lf
0.599,0.622,10,-4.313,0,0.264,0.124,0.00278,0.158,0.199,91.615,24b6djSbUFQtXAdyb3FMbr,199827,4,audio_features,spotify:track:24b6djSbUFQtXAdyb3FMbr,https://api.spotify.com/v1/audio-analysis/24b6djSbUFQtXAdyb3FMbr,https://api.spotify.com/v1/tracks/24b6djSbUFQtXAdyb3FMbr
0.771,0.817,2,-6.791,1,0.214,0.306,0,0.155,0.554,123.952,3GkEnNf2RWmdwkA2FfjQ3g,174413,4,audio_features,spotify:track:3GkEnNf2RWmdwkA2FfjQ3g,https://api.spotify.com/v1/audio-analysis/3GkEnNf2RWmdwkA2FfjQ3g,https://api.spotify.com/v1/tracks/3GkEnNf2RWmdwkA2FfjQ3g
0.953,0.554,0,-5.12,1,0.076,0.616,0.000869,0.106,0.457,101.011,41uX0L4bro4KfKtDIIEFFe,171107,4,audio_features,spotify:track:41uX0L4bro4KfKtDIIEFFe,https://api.spotify.com/v1/audio-analysis/41uX0L4bro4KfKtDIIEFFe,https://api.spotify.com/v1/tracks/41uX0L4bro4KfKtDIIEFFe
0.687,0.83,1,-7.085,1,0.332,0.0434,0,0.153,0.256,80.042,4hFQTvD4ZioWwAG3CWfS9D,256347,4,audio_features,spotify:track:4hFQTvD4ZioWwAG3CWfS9D,https://api.spotify.com/v1/audio-analysis/4hFQTvD4ZioWwAG3CWfS9D,https://api.spotify.com/v1/tracks/4hFQTvD4ZioWwAG3CWfS9D
0.712,0.847,11,-3.088,0,0.147,0.00814,0,0.381,0.594,148.936,79ji61eEDBXXcpR0DBjcRP,224643,4,audio_features,spotify:track:79ji61eEDBXXcpR0DBjcRP,https://api.spotify.com/v1/audio-analysis/79ji61eEDBXXcpR0DBjcRP,https://api.spotify.com/v1/tracks/79ji61eEDBXXcpR0DBjcRP
0.657,0.641,8,-7.715,1,0.226,0.0859,2.33e-05,0.388,0.289,75.035,0B0Y6slHV9SzSXNOareNTS,160400,4,audio_features,spotify:track:0B0Y6slHV9SzSXNOareNTS,https://api.spotify.com/v1/audio-analysis/0B0Y6slHV9SzSXNOareNTS,https://api.spotify.com/v1/tracks/0B0Y6slHV9SzSXNOareNTS
0.894,0.615,3,-6.269,1,0.0826,0.0308,0.00921,0.309,0.661,120.0,0xta6Gah3inmeHbj0e3F9a,193209,4,audio_features,spotify:track:0xta6Gah3inmeHbj0e3F9a,https://api.spotify.com/v1/audio-analysis/0xta6Gah3inmeHbj0e3F9a,https://api.spotify.com/v1/tracks/0xta6Gah3inmeHbj0e3F9a
0.546,0.64,8,-5.582,1,0.37,0.0438,0,0.137,0.63,137.728,2gbMPBrBVj3CuNTLp2dHYs,339250,4,audio_features,spotify:track:2gbMPBrBVj3CuNTLp2dHYs,https://api.spotify.com/v1/audio-analysis/2gbMPBrBVj3CuNTLp2dHYs,https://api.spotify.com/v1/tracks/2gbMPBrBVj3CuNTLp2dHYs
0.711,0.611,1,-5.453,1,0.329,0.00575,0,0.231,0.144,134.14,7Bpx2vsWfQFBACRz4h3IqH,252070,4,audio_features,spotify:track:7Bpx2vsWfQFBACRz4h3IqH,https://api.spotify.com/v1/audio-analysis/7Bpx2vsWfQFBACRz4h3IqH,https://api.spotify.com/v1/tracks/7Bpx2vsWfQFBACRz4h3IqH
0.797,0.839,10,-5.174,0,0.148,0.0143,2.42e-05,0.116,0.675,160.047,7q9Jy1GzxPx6qY3gA5aEy3,171691,4,audio_features,spotify:track:7q9Jy1GzxPx6qY3gA5aEy3,https://api.spotify.com/v1/audio-analysis/7q9Jy1GzxPx6qY3gA5aEy3,https://api.spotify.com/v1/tracks/7q9Jy1GzxPx6qY3gA5aEy3
0.735,0.637,6,-9.717,1,0.0869,0.0287,0.0491,0.402,0.834,160.997,3hbUwKl4G1I9s2HOSMUFLT,122648,4,audio_features,spotify:track:3hbUwKl4G1I9s2HOSMUFLT,https://api.spotify.com/v1/audio-analysis/3hbUwKl4G1I9s2HOSMUFLT,https://api.spotify.com/v1/tracks/3hbUwKl4G1I9s2HOSMUFLT
0.511,0.793,8,-5.231,1,0.072,0.139,8.06e-06,0.205,0.146,148.082,7b8aKAUn1BB2k1clevj4aB,304192,4,audio_features,spotify:track:7b8aKAUn1BB2k1clevj4aB,https://api.spotify.com/v1/audio-analysis/7b8aKAUn1BB2k1clevj4aB,https://api.spotify.com/v1/tracks/7b8aKAUn1BB2k1clevj4aB
0.458,0.571,4,-6.739,1,0.0949,0.535,0.000305,0.0846,0.586,110.013,6d8HN8MqqbqrEUI2bvx0aG,297000,4,audio_features,spotify:track:6d8HN8MqqbqrEUI2bvx0aG,https://api.spotify.com/v1/audio-analysis/6d8HN8MqqbqrEUI2bvx0aG,https://api.spotify.com/v1/tracks/6d8HN8MqqbqrEUI2bvx0aG
0.803,0.597,11,-6.035,0,0.141,0.000619,4.5e-06,0.323,0.331,136.008,0k1WUmIRnG3xU6fvvDVfRG,257605,4,audio_features,spotify:track:0k1WUmIRnG3xU6fvvDVfRG,https://api.spotify.com/v1/audio-analysis/0k1WUmIRnG3xU6fvvDVfRG,https://api.spotify.com/v1/tracks/0k1WUmIRnG3xU6fvvDVfRG
0.824,0.782,1,-5.304,1,0.0516,0.00089,2.64e-05,0.0949,0.381,95.012,5bjTLWk5cBOACEVPl3oqkU,178431,4,audio_features,spotify:track:5bjTLWk5cBOACEVPl3oqkU,https://api.spotify.com/v1/audio-analysis/5bjTLWk5cBOACEVPl3oqkU,https://api.spotify.com/v1/tracks/5bjTLWk5cBOACEVPl3oqkU
0.777,0.523,10,-7.057,0,0.042,0.0134,0.0635,0.113,0.262,95.998,6HppFo04vRrMYe28BFRl3u,201328,4,audio_features,spotify:track:6HppFo04vRrMYe28BFRl3u,https://api.spotify.com/v1/audio-analysis/6HppFo04vRrMYe28BFRl3u,https://api.spotify.com/v1/tracks/6HppFo04vRrMYe28BFRl3u
0.533,0.501,8,-9.299,1,0.0436,0.143,0.000578,0.172,0.3,120.159,0qkA0NU7cDKWkFXNGRcNaB,200160,4,audio_features,spotify:track:0qkA0NU7cDKWkFXNGRcNaB,https://api.spotify.com/v1/audio-analysis/0qkA0NU7cDKWkFXNGRcNaB,https://api.spotify.com/v1/tracks/0qkA0NU7cDKWkFXNGRcNaB
0.66,0.58,10,-9.921,0,0.0393,0.0372,0,0.116,0.115,139.902,2JhU9tkEJqUsjjr37cIpdG,157780,4,audio_features,spotify:track:2JhU9tkEJqUsjjr37cIpdG,https://api.spotify.com/v1/audio-analysis/2JhU9tkEJqUsjjr37cIpdG,https://api.spotify.com/v1/tracks/2JhU9tkEJqUsjjr37cIpdG
0.714,0.909,11,-5.684,0,0.238,0.0284,0,0.375,0.773,159.227,03lJ0yFAj8n5OHeayE5mip,120553,4,audio_features,spotify:track:03lJ0yFAj8n5OHeayE5mip,https://api.spotify.com/v1/audio-analysis/03lJ0yFAj8n5OHeayE5mip,https://api.spotify.com/v1/tracks/03lJ0yFAj8n5OHeayE5mip
0.41,0.821,4,-6.131,1,0.475,0.512,0,0.353,0.549,143.92,68xjJPxtRpCKxtrTtRYVF9,252955,4,audio_features,spotify:track:68xjJPxtRpCKxtrTtRYVF9,https://api.spotify.com/v1/audio-analysis/68xjJPxtRpCKxtrTtRYVF9,https://api.spotify.com/v1/tracks/68xjJPxtRpCKxtrTtRYVF9
0.508,0.791,6,-6.586,0,0.418,0.157,0,0.222,0.719,79.35,2TMmxS4qWwfZ5h2xwaDFsY,284302,4,audio_features,spotify:track:2TMmxS4qWwfZ5h2xwaDFsY,https://api.spotify.com/v1/audio-analysis/2TMmxS4qWwfZ5h2xwaDFsY,https://api.spotify.com/v1/tracks/2TMmxS4qWwfZ5h2xwaDFsY
0.42,0.701,1,-7.582,0,0.339,0.832,0,0.103,0.671,79.716,5sxRbu2Oi9lgmLO8taA3Rf,349040,4,audio_features,spotify:track:5sxRbu2Oi9lgmLO8taA3Rf,https://api.spotify.com/v1/audio-analysis/5sxRbu2Oi9lgmLO8taA3Rf,https://api.spotify.com/v1/tracks/5sxRbu2Oi9lgmLO8taA3Rf
0.563,0.43,1,-10.958,1,0.244,0.186,0.000141,0.117,0.0382,131.991,61TWTSHcrFVgaRr6U4MKBs,162917,4,audio_features,spotify:track:61TWTSHcrFVgaRr6U4MKBs,https://api.spotify.com/v1/audio-analysis/61TWTSHcrFVgaRr6U4MKBs,https://api.spotify.com/v1/tracks/61TWTSHcrFVgaRr6U4MKBs
0.724,0.843,3,-6.74,0,0.0617,0.517,0,0.12,0.811,152.043,2aQwdBWk4vSPWk1Csgtzdo,207214,4,audio_features,spotify:track:2aQwdBWk4vSPWk1Csgtzdo,https://api.spotify.com/v1/audio-analysis/2aQwdBWk4vSPWk1Csgtzdo,https://api.spotify.com/v1/tracks/2aQwdBWk4vSPWk1Csgtzdo
0.748,0.705,4,-4.547,0,0.485,0.204,0,0.246,0.483,189.891,1EaKU4dMbesXXd3BrLCtYG,208733,4,audio_features,spotify:track:1EaKU4dMbesXXd3BrLCtYG,https://api.spotify.com/v1/audio-analysis/1EaKU4dMbesXXd3BrLCtYG,https://api.spotify.com/v1/tracks/1EaKU4dMbesXXd3BrLCtYG
0.557,0.652,11,-7.219,0,0.145,0.134,0,0.292,0.433,135.999,646sbFnyVg1trhqqxqFUJg,280005,4,audio_features,spotify:track:646sbFnyVg1trhqqxqFUJg,https://api.spotify.com/v1/audio-analysis/646sbFnyVg1trhqqxqFUJg,https://api.spotify.com/v1/tracks/646sbFnyVg1trhqqxqFUJg
0.683,0.854,2,-3.915,1,0.196,0.0948,0,0.267,0.131,92.006,0hjLM1wMtk27Qd4ZihyHmi,189057,4,audio_features,spotify:track:0hjLM1wMtk27Qd4ZihyHmi,https://api.spotify.com/v1/audio-analysis/0hjLM1wMtk27Qd4ZihyHmi,https://api.spotify.com/v1/tracks/0hjLM1wMtk27Qd4ZihyHmi
0.671,0.883,5,-3.598,0,0.21,0.024,9.86e-06,0.53,0.849,160.932,4ykus05NXbXAei6tM2xeCM,131199,4,audio_features,spotify:track:4ykus05NXbXAei6tM2xeCM,https://api.spotify.com/v1/audio-analysis/4ykus05NXbXAei6tM2xeCM,https://api.spotify.com/v1/tracks/4ykus05NXbXAei6tM2xeCM
0.753,0.777,11,-5.701,0,0.32,0.0725,0.000714,0.125,0.669,157.148,3zpGLSQ8QbbUnNjweWPLMD,171453,4,audio_features,spotify:track:3zpGLSQ8QbbUnNjweWPLMD,https://api.spotify.com/v1/audio-analysis/3zpGLSQ8QbbUnNjweWPLMD,https://api.spotify.com/v1/tracks/3zpGLSQ8QbbUnNjweWPLMD
0.705,0.961,10,-3.197,0,0.347,0.00405,3.94e-05,0.116,0.687,119.832,3upWpG0AlqF8ZUih5sv8eS,181333,3,audio_features,spotify:track:3upWpG0AlqF8ZUih5sv8eS,https://api.spotify.com/v1/audio-analysis/3upWpG0AlqF8ZUih5sv8eS,https://api.spotify.com/v1/tracks/3upWpG0AlqF8ZUih5sv8eS
0.54,0.862,11,-2.261,1,0.0388,0.000406,0,0.117,0.263,101.339,7imWwrAiyfIgLk9HVYrhLB,214737,5,audio_features,spotify:track:7imWwrAiyfIgLk9HVYrhLB,https://api.spotify.com/v1/audio-analysis/7imWwrAiyfIgLk9HVYrhLB,https://api.spotify.com/v1/tracks/7imWwrAiyfIgLk9HVYrhLB
0.764,0.422,0,-7.265,0,0.119,0.0409,0,0.152,0.268,82.986,2ZUJsR8HEktit58X6FuPQM,145301,4,audio_features,spotify:track:2ZUJsR8HEktit58X6FuPQM,https://api.spotify.com/v1/audio-analysis/2ZUJsR8HEktit58X6FuPQM,https://api.spotify.com/v1/tracks/2ZUJsR8HEktit58X6FuPQM
0.732,0.656,9,-9.377,1,0.0886,0.121,1.91e-05,0.295,0.169,127.952,1iBZqPmS2HjeTm9oRtvwqT,127573,4,audio_features,spotify:track:1iBZqPmS2HjeTm9oRtvwqT,https://api.spotify.com/v1/audio-analysis/1iBZqPmS2HjeTm9oRtvwqT,https://api.spotify.com/v1/tracks/1iBZqPmS2HjeTm9oRtvwqT
0.787,0.675,2,-7.629,1,0.136,0.109,0,0.695,0.424,119.988,41X9qar6SruZOPLIV7sgUw,176000,4,audio_features,spotify:track:41X9qar6SruZOPLIV7sgUw,https://api.spotify.com/v1/audio-analysis/41X9qar6SruZOPLIV7sgUw,https://api.spotify.com/v1/tracks/41X9qar6SruZOPLIV7sgUw
0.856,0.57,9,-4.486,1,0.286,0.00637,0,0.0984,0.155,154.967,2lLG56qpLP3UbcLuzMvkWX,218943,4,audio_features,spotify:track:2lLG56qpLP3UbcLuzMvkWX,https://api.spotify.com/v1/audio-analysis/2lLG56qpLP3UbcLuzMvkWX,https://api.spotify.com/v1/tracks/2lLG56qpLP3UbcLuzMvkWX
0.727,0.532,2,-7.353,1,0.239,0.00391,0,0.111,0.276,75.508,2Ocbja3GNcxq9Ualmmvfc1,153600,4,audio_features,spotify:track:2Ocbja3GNcxq9Ualmmvfc1,https://api.spotify.com/v1/audio-analysis/2Ocbja3GNcxq9Ualmmvfc1,https://api.spotify.com/v1/tracks/2Ocbja3GNcxq9Ualmmvfc1
0.782,0.557,1,-7.419,0,0.231,0.149,0,0.309,0.393,130.16,1SKkHYkGqhadpciJKXfRhU,196658,4,audio_features,spotify:track:1SKkHYkGqhadpciJKXfRhU,https://api.spotify.com/v1/audio-analysis/1SKkHYkGqhadpciJKXfRhU,https://api.spotify.com/v1/tracks/1SKkHYkGqhadpciJKXfRhU
0.948,0.786,11,-8.44,0,0.296,0.00267,0.000586,0.1,0.909,138.108,0tgFHDNf2ZNeY1J90oGbUW,158467,4,audio_features,spotify:track:0tgFHDNf2ZNeY1J90oGbUW,https://api.spotify.com/v1/audio-analysis/0tgFHDNf2ZNeY1J90oGbUW,https://api.spotify.com/v1/tracks/0tgFHDNf2ZNeY1J90oGbUW
0.531,0.612,1,-7.966,1,0.306,0.0119,9.84e-05,0.311,0.226,105.997,3gDRZkL8YfzpZg1N1YsW5x,207360,4,audio_features,spotify:track:3gDRZkL8YfzpZg1N1YsW5x,https://api.spotify.com/v1/audio-analysis/3gDRZkL8YfzpZg1N1YsW5x,https://api.spotify.com/v1/tracks/3gDRZkL8YfzpZg1N1YsW5x
0.79,0.67,1,-5.527,1,0.105,0.377,2.32e-06,0.119,0.408,139.956,2FeBslNBMdR9V58uv6hd2t,195950,4,audio_features,spotify:track:2FeBslNBMdR9V58uv6hd2t,https://api.spotify.com/v1/audio-analysis/2FeBslNBMdR9V58uv6hd2t,https://api.spotify.com/v1/tracks/2FeBslNBMdR9V58uv6hd2t
0.514,0.779,10,-4.365,0,0.344,0.181,0,0.099,0.517,152.869,4xIhSUJantE6BMl3u8dtCJ,222497,4,audio_features,spotify:track:4xIhSUJantE6BMl3u8dtCJ,https://api.spotify.com/v1/audio-analysis/4xIhSUJantE6BMl3u8dtCJ,https://api.spotify.com/v1/tracks/4xIhSUJantE6BMl3u8dtCJ
0.43,0.997,9,-0.606,0,0.412,0.345,0,0.96,0.394,86.305,5iT0oOBAZek1ynX91Pr4iI,249307,4,audio_features,spotify:track:5iT0oOBAZek1ynX91Pr4iI,https://api.spotify.com/v1/audio-analysis/5iT0oOBAZek1ynX91Pr4iI,https://api.spotify.com/v1/tracks/5iT0oOBAZek1ynX91Pr4iI
0.821,0.897,1,-3.624,1,0.129,0.091,3.44e-06,0.106,0.354,154.985,62tDpymKVSXEu0W3d4AMr9,171827,4,audio_features,spotify:track:62tDpymKVSXEu0W3d4AMr9,https://api.spotify.com/v1/audio-analysis/62tDpymKVSXEu0W3d4AMr9,https://api.spotify.com/v1/tracks/62tDpymKVSXEu0W3d4AMr9
0.529,0.673,0,-4.711,1,0.175,0.000307,2.41e-06,0.093,0.366,165.921,3F5CgOj3wFlRv51JsHbxhe,218365,4,audio_features,spotify:track:3F5CgOj3wFlRv51JsHbxhe,https://api.spotify.com/v1/audio-analysis/3F5CgOj3wFlRv51JsHbxhe,https://api.spotify.com/v1/tracks/3F5CgOj3wFlRv51JsHbxhe
0.853,0.495,6,-14.63,1,0.14,0.0917,0.000217,0.0844,0.0774,137.027,4rmVZajAF7PkrCagGPHbqa,243228,4,audio_features,spotify:track:4rmVZajAF7PkrCagGPHbqa,https://api.spotify.com/v1/audio-analysis/4rmVZajAF7PkrCagGPHbqa,https://api.spotify.com/v1/tracks/4rmVZajAF7PkrCagGPHbqa
0.604,0.449,1,-9.075,1,0.266,0.00867,0,0.113,0.405,187.933,6QHlEUJAtLzAtb1ZmhSamg,112560,4,audio_features,spotify:track:6QHlEUJAtLzAtb1ZmhSamg,https://api.spotify.com/v1/audio-analysis/6QHlEUJAtLzAtb1ZmhSamg,https://api.spotify.com/v1/tracks/6QHlEUJAtLzAtb1ZmhSamg
0.48,0.902,1,-4.618,1,0.411,0.254,0,0.357,0.701,148.869,1PwY8OpvFFt7CmnpnPAw7O,188387,4,audio_features,spotify:track:1PwY8OpvFFt7CmnpnPAw7O,https://api.spotify.com/v1/audio-analysis/1PwY8OpvFFt7CmnpnPAw7O,https://api.spotify.com/v1/tracks/1PwY8OpvFFt7CmnpnPAw7O
0.68,0.767,11,-2.387,0,0.0397,0.00213,0,0.0995,0.344,82.517,56gKqLyxcyyXm4aSByvn59,179453,4,audio_features,spotify:track:56gKqLyxcyyXm4aSByvn59,https://api.spotify.com/v1/audio-analysis/56gKqLyxcyyXm4aSByvn59,https://api.spotify.com/v1/tracks/56gKqLyxcyyXm4aSByvn59
0.806,0.867,1,-3.538,1,0.157,0.02,0,0.131,0.904,81.033,5Ze7YIFfDfSk8DV261zQVt,219400,4,audio_features,spotify:track:5Ze7YIFfDfSk8DV261zQVt,https://api.spotify.com/v1/audio-analysis/5Ze7YIFfDfSk8DV261zQVt,https://api.spotify.com/v1/tracks/5Ze7YIFfDfSk8DV261zQVt
0.831,0.724,2,-3.157,1,0.203,0.0229,1.23e-06,0.0436,0.9,145.055,6IuN5rqcAeHmzK5d5r0RWL,119234,4,audio_features,spotify:track:6IuN5rqcAeHmzK5d5r0RWL,https://api.spotify.com/v1/audio-analysis/6IuN5rqcAeHmzK5d5r0RWL,https://api.spotify.com/v1/tracks/6IuN5rqcAeHmzK5d5r0RWL
0.726,0.508,1,-7.67,1,0.0869,0.00124,0,0.204,0.173,149.979,6x3gud5JkOSGYJpRUYN1Gg,216013,4,audio_features,spotify:track:6x3gud5JkOSGYJpRUYN1Gg,https://api.spotify.com/v1/audio-analysis/6x3gud5JkOSGYJpRUYN1Gg,https://api.spotify.com/v1/tracks/6x3gud5JkOSGYJpRUYN1Gg
0.859,0.577,1,-5.847,1,0.048,0.0556,0,0.0816,0.0386,122.042,1VS0Jl32hbO3LxlrR2aWar,142561,4,audio_features,spotify:track:1VS0Jl32hbO3LxlrR2aWar,https://api.spotify.com/v1/audio-analysis/1VS0Jl32hbO3LxlrR2aWar,https://api.spotify.com/v1/tracks/1VS0Jl32hbO3LxlrR2aWar
0.654,0.77,9,-6.091,0,0.0353,0.00342,0,0.0887,0.272,137.616,5dANgSy7v091dhiPnEXNrf,321293,4,audio_features,spotify:track:5dANgSy7v091dhiPnEXNrf,https://api.spotify.com/v1/audio-analysis/5dANgSy7v091dhiPnEXNrf,https://api.spotify.com/v1/tracks/5dANgSy7v091dhiPnEXNrf
0.715,0.962,4,-4.416,0,0.261,0.0233,6.23e-05,0.381,0.517,149.981,3sGJmCUfZKbbjtZ24eaepn,220839,4,audio_features,spotify:track:3sGJmCUfZKbbjtZ24eaepn,https://api.spotify.com/v1/audio-analysis/3sGJmCUfZKbbjtZ24eaepn,https://api.spotify.com/v1/tracks/3sGJmCUfZKbbjtZ24eaepn
